#sin^2(theta23) Delta_CP/deg Delta_chi^2
   4.1501643e-01   1.2599972e+02   1.2493600e+02
   4.1501643e-01   1.3139985e+02   1.1616200e+02
   4.1501643e-01   1.3679998e+02   1.0746600e+02
   4.1501643e-01   1.4220010e+02   9.9010100e+01
   4.1501643e-01   1.4760023e+02   9.0937300e+01
   4.1501643e-01   1.5299978e+02   8.3372500e+01
   4.1501643e-01   1.5839991e+02   7.6419000e+01
   4.1501643e-01   1.6380004e+02   7.0156900e+01
   4.1501643e-01   1.6920017e+02   6.4643500e+01
   4.1501643e-01   1.7459972e+02   5.9912600e+01
   4.1501643e-01   1.7999985e+02   5.5976000e+01
   4.1501643e-01   1.8539998e+02   5.2824200e+01
   4.1501643e-01   1.9080010e+02   5.0429000e+01
   4.1501643e-01   1.9620023e+02   4.8745200e+01
   4.1501643e-01   2.0159978e+02   4.7713300e+01
   4.1501643e-01   2.0699991e+02   4.7262600e+01
   4.1501643e-01   2.1240004e+02   4.7313600e+01
   4.1501643e-01   2.1780017e+02   4.7781700e+01
   4.1501643e-01   2.2319972e+02   4.8580200e+01
   4.1501643e-01   2.2859985e+02   4.9622900e+01
   4.1501643e-01   2.3399997e+02   5.0827400e+01
   4.1501643e-01   2.3940010e+02   5.2118200e+01
   4.1501643e-01   2.4480023e+02   5.3428400e+01
   4.1501643e-01   2.5019978e+02   5.4702700e+01
   4.1501643e-01   2.5559991e+02   5.5898600e+01
   4.1501643e-01   2.6100004e+02   5.6988100e+01
   4.1501643e-01   2.6640016e+02   5.7958700e+01
   4.1501643e-01   2.7179972e+02   5.8813300e+01
   4.1501643e-01   2.7719985e+02   5.9570700e+01
   4.1501643e-01   2.8259997e+02   6.0264200e+01
   4.1748110e-01   1.2599972e+02   1.1669800e+02
   4.1748110e-01   1.3139985e+02   1.0805200e+02
   4.1748110e-01   1.3679998e+02   9.9491000e+01
   4.1748110e-01   1.4220010e+02   9.1172100e+01
   4.1748110e-01   1.4760023e+02   8.3237800e+01
   4.1748110e-01   1.5299978e+02   7.5810900e+01
   4.1748110e-01   1.5839991e+02   6.8993000e+01
   4.1748110e-01   1.6380004e+02   6.2863100e+01
   4.1748110e-01   1.6920017e+02   5.7477100e+01
   4.1748110e-01   1.7459972e+02   5.2867700e+01
   4.1748110e-01   1.7999985e+02   4.9046000e+01
   4.1748110e-01   1.8539998e+02   4.6002000e+01
