# T23/DCP projection: sin^2(theta23) Delta_CP/deg Delta_chi^2
 0.250 -180 1.784392e+02
 0.250 -175 1.774499e+02
 0.250 -170 1.765288e+02
 0.250 -165 1.756858e+02
 0.250 -160 1.749246e+02
 0.250 -155 1.742423e+02
 0.250 -150 1.736408e+02
 0.250 -145 1.731239e+02
 0.250 -140 1.726899e+02
 0.250 -135 1.723361e+02
 0.250 -130 1.720634e+02
 0.250 -125 1.718711e+02
 0.250 -120 1.717522e+02
 0.250 -115 1.717052e+02
 0.250 -110 1.717328e+02
 0.250 -105 1.718292e+02
 0.250 -100 1.719943e+02
 0.250 -95 1.722281e+02
 0.250 -90 1.725247e+02
 0.250 -85 1.728824e+02
 0.250 -80 1.733012e+02
 0.250 -75 1.737770e+02
 0.250 -70 1.743098e+02
 0.250 -65 1.748996e+02
 0.250 -60 1.755405e+02
 0.250 -55 1.762328e+02
 0.250 -50 1.769752e+02
 0.250 -45 1.777604e+02
 0.250 -40 1.785907e+02
 0.250 -35 1.794654e+02
 0.250 -30 1.803757e+02
 0.250 -25 1.813226e+02
 0.250 -20 1.823050e+02
 0.250 -15 1.833113e+02
 0.250 -10 1.843432e+02
 0.250 -5 1.853990e+02
 0.250 0 1.864616e+02
 0.250 5 1.875327e+02
 0.250 10 1.886083e+02
 0.250 15 1.896677e+02
 0.250 20 1.907132e+02
 0.250 25 1.917424e+02
 0.250 30 1.927248e+02
 0.250 35 1.936618e+02
 0.250 40 1.945502e+02
 0.250 45 1.953547e+02
 0.250 50 1.960766e+02
 0.250 55 1.967162e+02
 0.250 60 1.972364e+02
 0.250 65 1.976347e+02
 0.250 70 1.979163e+02
 0.250 75 1.980558e+02
 0.250 80 1.980466e+02
 0.250 85 1.978944e+02
 0.250 90 1.976002e+02
 0.250 95 1.971563e+02
 0.250 100 1.965667e+02
 0.250 105 1.958552e+02
 0.250 110 1.950172e+02
 0.250 115 1.940588e+02
 0.250 120 1.930188e+02
 0.250 125 1.918931e+02
 0.250 130 1.906872e+02
 0.250 135 1.894482e+02
 0.250 140 1.881771e+02
 0.250 145 1.868730e+02
 0.250 150 1.855794e+02
 0.250 155 1.842986e+02
 0.250 160 1.830287e+02
 0.250 165 1.818043e+02
 0.250 170 1.806295e+02
 0.250 175 1.795003e+02
 0.250 180 1.784392e+02
 0.250 185 1.774499e+02
 0.250 190 1.765288e+02
 0.250 195 1.756858e+02
 0.250 200 1.749246e+02
 0.250 205 1.742423e+02
 0.250 210 1.736408e+02
 0.250 215 1.731239e+02
 0.250 220 1.726899e+02
 0.250 225 1.723361e+02
 0.250 230 1.720634e+02
 0.250 235 1.718711e+02
 0.250 240 1.717522e+02
 0.250 245 1.717052e+02
 0.250 250 1.717328e+02
 0.250 255 1.718292e+02
 0.250 260 1.719943e+02
 0.250 265 1.722281e+02
 0.250 270 1.725247e+02
 0.250 275 1.728824e+02
 0.250 280 1.733012e+02
 0.250 285 1.737770e+02
 0.250 290 1.743098e+02
 0.250 295 1.748996e+02
 0.250 300 1.755405e+02
 0.250 305 1.762328e+02
 0.250 310 1.769752e+02
 0.250 315 1.777604e+02
 0.250 320 1.785907e+02
 0.250 325 1.794654e+02
 0.250 330 1.803757e+02
 0.250 335 1.813226e+02
 0.250 340 1.823050e+02
 0.250 345 1.833113e+02
 0.250 350 1.843432e+02
 0.250 355 1.853990e+02
 0.250 360 1.864616e+02
 0.255 -180 1.674833e+02
 0.255 -175 1.665125e+02
 0.255 -170 1.656082e+02
 0.255 -165 1.647817e+02
 0.255 -160 1.640350e+02
 0.255 -155 1.633647e+02
 0.255 -150 1.627724e+02
 0.255 -145 1.622620e+02
 0.255 -140 1.618322e+02
 0.255 -135 1.614806e+02
 0.255 -130 1.612082e+02
 0.255 -125 1.610142e+02
 0.255 -120 1.608928e+02
 0.255 -115 1.608417e+02
 0.255 -110 1.608633e+02
 0.255 -105 1.609505e+02
 0.255 -100 1.611048e+02
 0.255 -95 1.613263e+02
 0.255 -90 1.616092e+02
 0.255 -85 1.619529e+02
 0.255 -80 1.623553e+02
 0.255 -75 1.628139e+02
 0.255 -70 1.633287e+02
 0.255 -65 1.638995e+02
 0.255 -60 1.645210e+02
 0.255 -55 1.651934e+02
 0.255 -50 1.659164e+02
 0.255 -45 1.666816e+02
 0.255 -40 1.674909e+02
 0.255 -35 1.683444e+02
 0.255 -30 1.692337e+02
 0.255 -25 1.701599e+02
 0.255 -20 1.711220e+02
 0.255 -15 1.721080e+02
 0.255 -10 1.731194e+02
 0.255 -5 1.741548e+02
 0.255 0 1.751958e+02
 0.255 5 1.762461e+02
 0.255 10 1.773038e+02
 0.255 15 1.783458e+02
 0.255 20 1.793744e+02
 0.255 25 1.803874e+02
 0.255 30 1.813550e+02
 0.255 35 1.822768e+02
 0.255 40 1.831520e+02
 0.255 45 1.839470e+02
 0.255 50 1.846612e+02
 0.255 55 1.852945e+02
 0.255 60 1.858101e+02
 0.255 65 1.862070e+02
 0.255 70 1.864875e+02
 0.255 75 1.866313e+02
 0.255 80 1.866288e+02
 0.255 85 1.864869e+02
 0.255 90 1.862058e+02
 0.255 95 1.857778e+02
 0.255 100 1.852057e+02
 0.255 105 1.845146e+02
 0.255 110 1.836992e+02
 0.255 115 1.827654e+02
 0.255 120 1.817504e+02
 0.255 125 1.806515e+02
 0.255 130 1.794733e+02
 0.255 135 1.782623e+02
 0.255 140 1.770193e+02
 0.255 145 1.757434e+02
 0.255 150 1.744778e+02
 0.255 155 1.732255e+02
 0.255 160 1.719824e+02
 0.255 165 1.707826e+02
