0.000000000000000000e+00 2.299520825178700179e+01
6.291747406450816458e-04 2.273799083873841909e+01
1.258349481290163292e-03 2.250829750834068932e+01
1.887524221935244937e-03 2.226485022840557093e+01
2.516698962580326583e-03 2.202886266970455509e+01
3.145873703225408012e-03 2.181215320034542415e+01
3.775048443870489875e-03 2.159970539984934490e+01
4.404223184515571737e-03 2.139709548471237355e+01
5.033397925160653166e-03 2.119261169241162079e+01
5.662572665805734595e-03 2.098483616530375784e+01
6.291747406450816024e-03 2.078322345900495804e+01
6.920922147095898321e-03 2.058760073896884535e+01
7.550096887740979749e-03 2.039780284790542098e+01
8.179271628386062046e-03 2.022671990362244898e+01
8.808446369031143475e-03 2.004519712622463246e+01
9.437621109676224904e-03 1.986899299404584696e+01
1.006679585032130633e-02 1.970148321340982278e+01
1.069597059096638776e-02 1.953417836655255613e+01
1.132514533161146919e-02 1.937263399801559416e+01
1.195432007225655062e-02 1.921517331021325958e+01
1.258349481290163205e-02 1.906086019926895503e+01
1.321266955354671521e-02 1.890783795254774091e+01
1.384184429419179664e-02 1.875626884924799143e+01
1.447101903483687807e-02 1.860840455890587464e+01
1.510019377548195950e-02 1.845974394166006149e+01
1.572936851612704093e-02 1.831657687724110062e+01
1.635854325677212409e-02 1.817856337495040009e+01
1.698771799741720379e-02 1.803594874280397065e+01
1.761689273806228695e-02 1.790008763950789117e+01
1.824606747870736664e-02 1.777040434733573093e+01
1.887524221935244981e-02 1.764198986947728187e+01
1.950441695999752950e-02 1.751868781116373341e+01
2.013359170064261267e-02 1.738749726427905173e+01
2.076276644128769583e-02 1.726904509549151001e+01
2.139194118193277552e-02 1.714854548772751386e+01
2.202111592257785869e-02 1.702284392686736325e+01
2.265029066322293838e-02 1.689958426225507182e+01
2.327946540386802154e-02 1.678953169210080176e+01
2.390864014451310124e-02 1.667927839660620393e+01
2.453781488515818440e-02 1.656894872065974766e+01
2.516698962580326410e-02 1.645954305727875422e+01
2.579616436644834726e-02 1.635859457782114035e+01
2.642533910709343042e-02 1.625784501487589040e+01
2.705451384773851012e-02 1.614691716010144518e+01
2.768368858838359328e-02 1.604931192815994834e+01
2.831286332902867298e-02 1.594468424933115003e+01
2.894203806967375614e-02 1.583656984561716818e+01
2.957121281031883583e-02 1.574198318492565463e+01
3.020038755096391900e-02 1.563552245403517382e+01
3.082956229160900216e-02 1.554474881690096311e+01
3.145873703225408186e-02 1.544923283822591031e+01
3.208791177289916502e-02 1.535508921234066548e+01
3.271708651354424818e-02 1.527116852483484699e+01
3.334626125418932441e-02 1.516189488981424560e+01
3.397543599483440757e-02 1.507361634993305621e+01
3.460461073547949074e-02 1.499280586197798648e+01
3.523378547612457390e-02 1.490824345453786748e+01
3.586296021676965706e-02 1.481069349174685712e+01
3.649213495741473329e-02 1.473055848125288492e+01
3.712130969805981645e-02 1.464236497417154936e+01
3.775048443870489961e-02 1.456159802231679201e+01
3.837965917934998278e-02 1.448467762044210083e+01
3.900883391999505900e-02 1.440275137045078679e+01
3.963800866064014217e-02 1.432286388306921765e+01
4.026718340128522533e-02 1.424772841262683265e+01
4.089635814193030849e-02 1.416324896086842600e+01
4.152553288257539166e-02 1.408858499350442983e+01
4.215470762322046788e-02 1.401224509531918372e+01
4.278388236386555105e-02 1.392600637542987485e+01
4.341305710451063421e-02 1.384460629163759826e+01
4.404223184515571737e-02 1.377063639201912970e+01
4.467140658580079360e-02 1.369554417674649471e+01
4.530058132644587676e-02 1.362292673841677981e+01
4.592975606709095993e-02 1.354953789530043551e+01
4.655893080773604309e-02 1.347478399927366510e+01
4.718810554838112625e-02 1.340929158665224818e+01
4.781728028902620248e-02 1.334191193781827067e+01
4.844645502967128564e-02 1.327523366814587646e+01
4.907562977031636881e-02 1.320465030117703265e+01
4.970480451096145197e-02 1.313543283200046297e+01
5.033397925160652819e-02 1.307360384689832600e+01
5.096315399225161136e-02 1.300896668735630968e+01
