3.342381566816588490e-01 8.289306334778564178e+01
3.343556559945886075e-01 8.289306334778564178e+01
3.344731553075183106e-01 8.289306334778564178e+01
3.345906546204480692e-01 8.289306334778564178e+01
3.347081539333777722e-01 8.289306334778564178e+01
3.348256532463075308e-01 8.289306334778564178e+01
3.349431525592372338e-01 8.289306334778564178e+01
3.350606518721669924e-01 8.289306334778564178e+01
3.351781511850967510e-01 8.289306334778564178e+01
3.352956504980264540e-01 8.289306334778564178e+01
3.354131498109562126e-01 8.289306334778564178e+01
3.355306491238859157e-01 8.289306334778564178e+01
3.356481484368156742e-01 8.289306334778564178e+01
3.357656477497454328e-01 8.289306334778564178e+01
3.358831470626751359e-01 8.289306334778564178e+01
3.360006463756048944e-01 8.289306334778564178e+01
3.361181456885345975e-01 8.289306334778564178e+01
3.362356450014643561e-01 8.289306334778564178e+01
3.363531443143941146e-01 8.289306334778564178e+01
3.364706436273238177e-01 8.289306334778564178e+01
3.365881429402535763e-01 8.289306334778564178e+01
3.367056422531832793e-01 8.289306334778564178e+01
3.368231415661130379e-01 8.289306334778564178e+01
3.369406408790427410e-01 8.289306334778564178e+01
3.370581401919724995e-01 8.289306334778564178e+01
3.371756395049022581e-01 8.289306334778564178e+01
3.372931388178319612e-01 8.289306334778564178e+01
3.374106381307617197e-01 8.289306334778564178e+01
3.375281374436914228e-01 8.289306334778564178e+01
3.376456367566211814e-01 8.289306334778564178e+01
3.377631360695509399e-01 8.289306334778564178e+01
3.378806353824806430e-01 8.289306334778564178e+01
3.379981346954104016e-01 8.289306334778564178e+01
3.381156340083401046e-01 8.289306334778564178e+01
3.382331333212698632e-01 8.289306334778564178e+01
3.383506326341995663e-01 8.289306334778564178e+01
3.384681319471293248e-01 3.644086455466013064e+01
3.385856312600590834e-01 3.591960197357978757e+01
3.387031305729887865e-01 3.540928687406930919e+01
3.388206298859185450e-01 3.490997448538357162e+01
3.389381291988482481e-01 3.442171683896940948e+01
3.390556285117780067e-01 3.394456278040375707e+01
3.391731278247077652e-01 3.347855800113639191e+01
3.392906271376374683e-01 3.302374508889216287e+01
3.394081264505672269e-01 3.258016359534477857e+01
3.395256257634969299e-01 3.214785011947084570e+01
3.396431250764266885e-01 3.172683840483204776e+01
3.397606243893563915e-01 3.131538830706552545e+01
3.398781237022861501e-01 2.978604254738373669e+01
3.399956230152159087e-01 2.936351375361017446e+01
3.401131223281456117e-01 2.895169102360935653e+01
3.402306216410753703e-01 2.855055977737415773e+01
3.403481209540050734e-01 2.816010559817084413e+01
3.404656202669348319e-01 2.778031425350269856e+01
3.405831195798645905e-01 2.741117171630151006e+01
3.407006188927942936e-01 2.671892832289567465e+01
3.408181182057240521e-01 2.635680772260386817e+01
3.409356175186537552e-01 2.600480453420537330e+01
3.410531168315835138e-01 2.551076528296268009e+01
3.411706161445132168e-01 2.499525798066269999e+01
3.412881154574429754e-01 2.454051903432188908e+01
3.414056147703727340e-01 2.420680806002036789e+01
3.415231140833024370e-01 2.388233585236539369e+01
3.416406133962321956e-01 2.356707263649775541e+01
3.417581127091618987e-01 2.326099022680962136e+01
3.418756120220916572e-01 2.296406210781510993e+01
3.419931113350214158e-01 2.255112942302383061e+01
3.421106106479511189e-01 2.217160214468303181e+01
3.422281099608808774e-01 2.188864654286210154e+01
3.423456092738105805e-01 2.156713674751505749e+01
3.424631085867403391e-01 2.129812471385020345e+01
3.425806078996700421e-01 2.101005662188183365e+01
3.426981072125998007e-01 2.070366645525038862e+01
3.428156065255295593e-01 2.045395258855975840e+01
3.429331058384592623e-01 2.021213340252471014e+01
3.430506051513890209e-01 1.997817898543600634e+01
3.431681044643187239e-01 1.968913244192139089e+01
3.432856037772484825e-01 1.944812270377368080e+01
3.434031030901781856e-01 1.920534011903485805e+01
3.435206024031079441e-01 1.892534652765267822e+01
3.436381017160377027e-01 1.871609034975255526e+01
3.437556010289674058e-01 1.851376730226439093e+01
3.438731003418971643e-01 1.831834242003988322e+01
3.439905996548268674e-01 1.809322274488620153e+01
3.441080989677566260e-01 1.790851992790161162e+01
3.442255982806863845e-01 1.768808208453654274e+01
3.443430975936160876e-01 1.747930026021901995e+01
3.444605969065458462e-01 1.730776013081705145e+01
3.445780962194755492e-01 1.714233754006624721e+01
3.446955955324053078e-01 1.698299983195286345e+01
3.448130948453350664e-01 1.680752093826871985e+01
3.449305941582647694e-01 1.664320668582301366e+01
3.450480934711945280e-01 1.648799964162027010e+01
3.451655927841242311e-01 1.633193381074461215e+01
3.452830920970539896e-01 1.617557656489019280e+01
3.454005914099836927e-01 1.602193421793671746e+01
3.455180907229134513e-01 1.588541848443119697e+01
3.456355900358432098e-01 1.573364194145939976e+01
3.457530893487729129e-01 1.560301319965283895e+01
3.458705886617026715e-01 1.546873615494813592e+01
3.459880879746323745e-01 1.533308183737535657e+01
3.461055872875621331e-01 1.518933437963373656e+01
3.462230866004918917e-01 1.506842420801762295e+01
3.463405859134215947e-01 1.494538931629269207e+01
3.464580852263513533e-01 1.481670580315101304e+01
3.465755845392810564e-01 1.470323753629288355e+01
3.466930838522108149e-01 1.458894051531544989e+01
3.468105831651405180e-01 1.448205538027378836e+01
3.469280824780702766e-01 1.436258676974905235e+01
3.470455817910000351e-01 1.425156183056237857e+01
3.471630811039297382e-01 1.415117856549415620e+01
3.472805804168594968e-01 1.404065343852871273e+01
3.473980797297891998e-01 1.392873717803675859e+01
3.475155790427189584e-01 1.382413716158601957e+01
3.476330783556487170e-01 1.373287957935007952e+01
3.477505776685784200e-01 1.362621685542300831e+01
3.478680769815081786e-01 1.352258529378986829e+01
3.479855762944378816e-01 1.341598252357908194e+01
3.481030756073676402e-01 1.331209244491262034e+01
3.482205749202973433e-01 1.320739012518037292e+01
3.483380742332271018e-01 1.310714508188368121e+01
3.484555735461568604e-01 1.299763494627826788e+01
3.485730728590865635e-01 1.289748367287773512e+01
3.486905721720163220e-01 1.280453285028092836e+01
3.488080714849460251e-01 1.271026172345873384e+01
