0.000000000000000000e+00 2.578142561356575868e+01
8.247852090701265253e-04 2.552113295138939719e+01
1.649570418140253051e-03 2.531322363356223093e+01
2.474355627210379684e-03 2.511330462645487316e+01
3.299140836280506101e-03 2.489119905225687646e+01
4.123926045350632952e-03 2.465573088851699524e+01
4.948711254420759369e-03 2.443046384740812016e+01
5.773496463490885786e-03 2.420686763117996776e+01
6.598281672561012202e-03 2.397149032411972769e+01
7.423066881631138619e-03 2.374395091048622675e+01
8.247852090701265904e-03 2.351126931068090187e+01
9.072637299771391453e-03 2.328240488052256296e+01
9.897422508841518737e-03 2.305555936181023213e+01
1.072220771791164429e-02 2.283073081019218620e+01
1.154699292698177157e-02 2.260931742219128537e+01
1.237177813605189712e-02 2.239074024002248464e+01
1.319656334512202440e-02 2.217301836560784878e+01
1.402134855419215169e-02 2.195007585435524433e+01
1.484613376326227724e-02 2.172956641017449186e+01
1.567091897233240452e-02 2.151194953432381496e+01
1.649570418140253181e-02 2.129728425550286630e+01
1.732048939047265562e-02 2.109249114096965627e+01
1.814527459954278291e-02 2.087873500027216167e+01
1.897005980861291019e-02 2.067424650337929393e+01
1.979484501768303747e-02 2.047260833195669605e+01
2.061963022675316476e-02 2.026194683757769255e+01
2.144441543582328857e-02 2.004547052799295415e+01
2.226920064489341586e-02 1.984932977510854357e+01
2.309398585396354314e-02 1.963303119704633914e+01
2.391877106303367043e-02 1.943077583714850221e+01
2.474355627210379424e-02 1.924369472305086148e+01
2.556834148117392153e-02 1.904304699773582144e+01
2.639312669024404881e-02 1.884651126579468894e+01
2.721791189931417609e-02 1.866583709468845953e+01
2.804269710838430338e-02 1.848618247079205190e+01
2.886748231745442719e-02 1.830533751042635870e+01
2.969226752652455448e-02 1.812725716147218691e+01
3.051705273559468176e-02 1.795646832364894507e+01
3.134183794466480905e-02 1.778874865274238815e+01
3.216662315373493286e-02 1.761468026474210191e+01
3.299140836280506361e-02 1.744866333986261608e+01
3.381619357187518743e-02 1.727346871512483872e+01
3.464097878094531124e-02 1.711562803988201154e+01
3.546576399001544200e-02 1.695830946713079967e+01
3.629054919908556581e-02 1.679675346252124513e+01
3.711533440815569657e-02 1.663149038711437555e+01
3.794011961722582038e-02 1.647613959095349045e+01
3.876490482629594420e-02 1.632213624473672553e+01
3.958969003536607495e-02 1.617541491993681291e+01
4.041447524443619876e-02 1.602827862019202598e+01
4.123926045350632952e-02 1.588162099643291647e+01
4.206404566257645333e-02 1.573672558638190999e+01
4.288883087164657715e-02 1.560347762198599675e+01
4.371361608071670790e-02 1.546082043341134593e+01
4.453840128978683172e-02 1.532117011101411919e+01
4.536318649885695553e-02 1.518285534016433402e+01
4.618797170792708628e-02 1.504936157422054599e+01
4.701275691699721010e-02 1.491593479929734656e+01
4.783754212606734085e-02 1.478405212590685736e+01
4.866232733513746467e-02 1.464907171291360832e+01
4.948711254420758848e-02 1.451474393350243197e+01
5.031189775327771924e-02 1.438664526337668192e+01
5.113668296234784305e-02 1.426194286482418683e+01
5.196146817141797380e-02 1.413355502759354998e+01
5.278625338048809762e-02 1.400413583783690186e+01
5.361103858955822143e-02 1.388450026409012672e+01
5.443582379862835219e-02 1.376024667172161386e+01
5.526060900769847600e-02 1.363630323687177004e+01
5.608539421676860676e-02 1.351749836496549761e+01
5.691017942583873057e-02 1.340245583705780241e+01
5.773496463490885439e-02 1.329297438697215661e+01
5.855974984397898514e-02 1.317766420333916955e+01
5.938453505304910895e-02 1.306461693577885974e+01
6.020932026211923971e-02 1.295671072734903539e+01
6.103410547118936352e-02 1.284812832661147297e+01
6.185889068025948734e-02 1.273835686010498236e+01
6.268367588932961809e-02 1.263095137116040156e+01
6.350846109839974885e-02 1.253244353024488866e+01
6.433324630746986572e-02 1.242528572191614522e+01
6.515803151653999647e-02 1.231970262466968968e+01
6.598281672561012723e-02 1.222065206969112694e+01
6.680760193468024410e-02 1.212055113148483620e+01
6.763238714375037486e-02 1.201933212119916128e+01
6.845717235282050561e-02 1.191765311082004608e+01
6.928195756189062249e-02 1.182031031434821955e+01
7.010674277096075324e-02 1.172365507304839305e+01
7.093152798003088400e-02 1.163110111562832039e+01
7.175631318910100087e-02 1.153783331053512029e+01
7.258109839817113162e-02 1.144736840894323038e+01
7.340588360724126238e-02 1.135606012109171914e+01
7.423066881631139313e-02 1.126282202129891097e+01
7.505545402538151001e-02 1.117225126800174984e+01
7.588023923445164076e-02 1.108156561453820110e+01
7.670502444352177152e-02 1.099444069892936859e+01
7.752980965259188839e-02 1.090951366968821290e+01
7.835459486166201915e-02 1.082129711554725127e+01
7.917938007073214990e-02 1.073678591016602724e+01
8.000416527980226677e-02 1.065071197551344184e+01
8.082895048887239753e-02 1.056845904667818026e+01
8.165373569794252828e-02 1.048599585736870665e+01
8.247852090701265904e-02 1.040190092292223589e+01
8.330330611608277591e-02 1.032020707916134228e+01
8.412809132515290667e-02 1.024267490831521599e+01
8.495287653422303742e-02 1.016411436491655351e+01
8.577766174329315430e-02 1.008578242223296684e+01
8.660244695236328505e-02 1.000752316401413289e+01
8.742723216143341580e-02 9.929403064533763867e+00
8.825201737050353268e-02 9.852889475686962939e+00
8.907680257957366343e-02 9.779718620666006501e+00
