#sin^2(theta23) Delta_CP/deg Delta_chi^2
   4.5466419e-01   1.7999985e+02   5.4898000e+01
   4.5466419e-01   1.8599986e+02   4.7667100e+01
   4.5466419e-01   1.9199988e+02   4.1463800e+01
   4.5466419e-01   1.9799989e+02   3.6253600e+01
   4.5466419e-01   2.0399990e+02   3.1972400e+01
   4.5466419e-01   2.0999992e+02   2.8532900e+01
   4.5466419e-01   2.1599993e+02   2.5831300e+01
   4.5466419e-01   2.2199995e+02   2.3754400e+01
   4.5466419e-01   2.2799996e+02   2.2186300e+01
   4.5466419e-01   2.3399997e+02   2.1014900e+01
   4.5466419e-01   2.3999999e+02   2.0138000e+01
   4.5466419e-01   2.4600000e+02   1.9467600e+01
   4.5466419e-01   2.5200002e+02   1.8934800e+01
   4.5466419e-01   2.5800003e+02   1.8492000e+01
   4.5466419e-01   2.6400004e+02   1.8115400e+01
   4.5466419e-01   2.7000006e+02   1.7805100e+01
   4.5466419e-01   2.7600007e+02   1.7585400e+01
   4.5466419e-01   2.8200009e+02   1.7502900e+01
   4.5466419e-01   2.8800010e+02   1.7624500e+01
   4.5466419e-01   2.9400011e+02   1.8034200e+01
   4.5466419e-01   3.0000013e+02   1.8829400e+01
   4.5466419e-01   3.0600014e+02   2.0116200e+01
   4.5466419e-01   3.1200016e+02   2.2004800e+01
   4.5466419e-01   3.1800017e+02   2.4603900e+01
   4.5466419e-01   3.2400018e+02   2.8015600e+01
   4.5466419e-01   3.3000020e+02   3.2329700e+01
   4.5466419e-01   3.3600021e+02   3.7618000e+01
   4.5466419e-01   3.4200023e+02   4.3929300e+01
   4.5466419e-01   3.4800024e+02   5.1283900e+01
   4.5466419e-01   3.5400025e+02   5.9669900e+01
   4.5466419e-01   3.6000027e+02   6.9038400e+01
   4.5765263e-01   1.7999985e+02   5.1414500e+01
   4.5765263e-01   1.8599986e+02   4.4238900e+01
   4.5765263e-01   1.9199988e+02   3.8082000e+01
   4.5765263e-01   1.9799989e+02   3.2909800e+01
   4.5765263e-01   2.0399990e+02   2.8658900e+01
   4.5765263e-01   2.0999992e+02   2.5242700e+01
   4.5765263e-01   2.1599993e+02   2.2558300e+01
   4.5765263e-01   2.2199995e+02   2.0493500e+01
   4.5765263e-01   2.2799996e+02   1.8933500e+01
   4.5765263e-01   2.3399997e+02   1.7767200e+01
   4.5765263e-01   2.3999999e+02   1.6893300e+01
   4.5765263e-01   2.4600000e+02   1.6224800e+01
   4.5765263e-01   2.5200002e+02   1.5693100e+01
   4.5765263e-01   2.5800003e+02   1.5251300e+01
   4.5765263e-01   2.6400004e+02   1.4875700e+01
   4.5765263e-01   2.7000006e+02   1.4566500e+01
   4.5765263e-01   2.7600007e+02   1.4347700e+01
   4.5765263e-01   2.8200009e+02   1.4265700e+01
   4.5765263e-01   2.8800010e+02   1.4386700e+01
   4.5765263e-01   2.9400011e+02   1.4794200e+01
   4.5765263e-01   3.0000013e+02   1.5584700e+01
   4.5765263e-01   3.0600014e+02   1.6863300e+01
   4.5765263e-01   3.1200016e+02   1.8739500e+01
   4.5765263e-01   3.1800017e+02   2.1321000e+01
   4.5765263e-01   3.2400018e+02   2.4709000e+01
   4.5765263e-01   3.3000020e+02   2.8992600e+01
   4.5765263e-01   3.3600021e+02   3.4243000e+01
   4.5765263e-01   3.4200023e+02   4.0508500e+01
