#sin^2(theta23) Delta_CP/deg Delta_chi^2
   5.3457422e-01   1.7999985e+02   5.4150300e+01
   5.3457422e-01   1.8599986e+02   4.8040700e+01
   5.3457422e-01   1.9199988e+02   4.2817400e+01
   5.3457422e-01   1.9799989e+02   3.8450700e+01
   5.3457422e-01   2.0399990e+02   3.4885000e+01
   5.3457422e-01   2.0999992e+02   3.2044600e+01
   5.3457422e-01   2.1599993e+02   2.9839400e+01
   5.3457422e-01   2.2199995e+02   2.8170700e+01
   5.3457422e-01   2.2799996e+02   2.6937700e+01
   5.3457422e-01   2.3399997e+02   2.6042300e+01
   5.3457422e-01   2.3999999e+02   2.5395000e+01
   5.3457422e-01   2.4600000e+02   2.4918800e+01
   5.3457422e-01   2.5200002e+02   2.4552600e+01
   5.3457422e-01   2.5800003e+02   2.4254400e+01
   5.3457422e-01   2.6400004e+02   2.4002700e+01
   5.3457422e-01   2.7000006e+02   2.3796900e+01
   5.3457422e-01   2.7600007e+02   2.3657700e+01
   5.3457422e-01   2.8200009e+02   2.3625400e+01
   5.3457422e-01   2.8800010e+02   2.3758200e+01
   5.3457422e-01   2.9400011e+02   2.4129300e+01
   5.3457422e-01   3.0000013e+02   2.4824000e+01
   5.3457422e-01   3.0600014e+02   2.5934900e+01
   5.3457422e-01   3.1200016e+02   2.7558500e+01
   5.3457422e-01   3.1800017e+02   2.9789700e+01
   5.3457422e-01   3.2400018e+02   3.2717700e+01
   5.3457422e-01   3.3000020e+02   3.6420200e+01
   5.3457422e-01   3.3600021e+02   4.0959400e+01
   5.3457422e-01   3.4200023e+02   4.6376400e+01
   5.3457422e-01   3.4800024e+02   5.2687700e+01
   5.3457422e-01   3.5400025e+02   5.9880400e+01
   5.3457422e-01   3.6000027e+02   6.7910200e+01
   5.3631982e-01   1.7999985e+02   5.2804300e+01
   5.3631982e-01   1.8599986e+02   4.6716600e+01
   5.3631982e-01   1.9199988e+02   4.1510500e+01
   5.3631982e-01   1.9799989e+02   3.7156600e+01
   5.3631982e-01   2.0399990e+02   3.3599700e+01
   5.3631982e-01   2.0999992e+02   3.0764600e+01
   5.3631982e-01   2.1599993e+02   2.8561700e+01
   5.3631982e-01   2.2199995e+02   2.6892900e+01
   5.3631982e-01   2.2799996e+02   2.5657900e+01
   5.3631982e-01   2.3399997e+02   2.4759500e+01
   5.3631982e-01   2.3999999e+02   2.4108400e+01
   5.3631982e-01   2.4600000e+02   2.3628200e+01
   5.3631982e-01   2.5200002e+02   2.3258200e+01
   5.3631982e-01   2.5800003e+02   2.2956600e+01
   5.3631982e-01   2.6400004e+02   2.2702100e+01
   5.3631982e-01   2.7000006e+02   2.2494200e+01
   5.3631982e-01   2.7600007e+02   2.2353500e+01
   5.3631982e-01   2.8200009e+02   2.2320100e+01
   5.3631982e-01   2.8800010e+02   2.2452000e+01
   5.3631982e-01   2.9400011e+02   2.2822100e+01
   5.3631982e-01   3.0000013e+02   2.3515000e+01
   5.3631982e-01   3.0600014e+02   2.4623200e+01
   5.3631982e-01   3.1200016e+02   2.6242400e+01
