#sin^2(theta23) Delta_CP/deg Delta_chi^2
   4.1501643e-01   1.7999985e+02   8.9979500e+01
   4.1501643e-01   1.8599986e+02   8.2277100e+01
   4.1501643e-01   1.9199988e+02   7.5659000e+01
   4.1501643e-01   1.9799989e+02   7.0089000e+01
   4.1501643e-01   2.0399990e+02   6.5499900e+01
   4.1501643e-01   2.0999992e+02   6.1800000e+01
   4.1501643e-01   2.1599993e+02   5.8880500e+01
   4.1501643e-01   2.2199995e+02   5.6622500e+01
   4.1501643e-01   2.2799996e+02   5.4904600e+01
   4.1501643e-01   2.3399997e+02   5.3609600e+01
   4.1501643e-01   2.3999999e+02   5.2630400e+01
   4.1501643e-01   2.4600000e+02   5.1875000e+01
   4.1501643e-01   2.5200002e+02   5.1271400e+01
   4.1501643e-01   2.5800003e+02   5.0770200e+01
   4.1501643e-01   2.6400004e+02   5.0346400e+01
   4.1501643e-01   2.7000006e+02   5.0000500e+01
   4.1501643e-01   2.7600007e+02   4.9757900e+01
   4.1501643e-01   2.8200009e+02   4.9667700e+01
   4.1501643e-01   2.8800010e+02   4.9799800e+01
   4.1501643e-01   2.9400011e+02   5.0242100e+01
   4.1501643e-01   3.0000013e+02   5.1096200e+01
   4.1501643e-01   3.0600014e+02   5.2473200e+01
   4.1501643e-01   3.1200016e+02   5.4488000e+01
   4.1501643e-01   3.1800017e+02   5.7254300e+01
   4.1501643e-01   3.2400018e+02   6.0878800e+01
   4.1501643e-01   3.3000020e+02   6.5455500e+01
   4.1501643e-01   3.3600021e+02   7.1059800e+01
   4.1501643e-01   3.4200023e+02   7.7743200e+01
   4.1501643e-01   3.4800024e+02   8.5527900e+01
   4.1501643e-01   3.5400025e+02   9.4401700e+01
   4.1501643e-01   3.6000027e+02   1.0431500e+02
   4.1748110e-01   1.7999985e+02   8.2921600e+01
   4.1748110e-01   1.8599986e+02   7.5269000e+01
   4.1748110e-01   1.9199988e+02   6.8693300e+01
   4.1748110e-01   1.9799989e+02   6.3158500e+01
   4.1748110e-01   2.0399990e+02   5.8597900e+01
   4.1748110e-01   2.0999992e+02   5.4920500e+01
   4.1748110e-01   2.1599993e+02   5.2018100e+01
   4.1748110e-01   2.2199995e+02   4.9772800e+01
   4.1748110e-01   2.2799996e+02   4.8064100e+01
   4.1748110e-01   2.3399997e+02   4.6775600e+01
   4.1748110e-01   2.3999999e+02   4.5800800e+01
   4.1748110e-01   2.4600000e+02   4.5048700e+01
   4.1748110e-01   2.5200002e+02   4.4447600e+01
   4.1748110e-01   2.5800003e+02   4.3948400e+01
   4.1748110e-01   2.6400004e+02   4.3526400e+01
   4.1748110e-01   2.7000006e+02   4.3182200e+01
   4.1748110e-01   2.7600007e+02   4.2941000e+01
   4.1748110e-01   2.8200009e+02   4.2851400e+01
   4.1748110e-01   2.8800010e+02   4.2983100e+01
   4.1748110e-01   2.9400011e+02   4.3423200e+01
   4.1748110e-01   3.0000013e+02   4.4272800e+01
   4.1748110e-01   3.0600014e+02   4.5642100e+01
   4.1748110e-01   3.1200016e+02   4.7645200e+01
   4.1748110e-01   3.1800017e+02   5.0395300e+01
   4.1748110e-01   3.2400018e+02   5.3998300e+01
   4.1748110e-01   3.3000020e+02   5.8547500e+01
   4.1748110e-01   3.3600021e+02   6.4117900e+01
   4.1748110e-01   3.4200023e+02   7.0760600e+01
   4.1748110e-01   3.4800024e+02   7.8497500e+01
   4.1748110e-01   3.5400025e+02   8.7316700e+01
   4.1748110e-01   3.6000027e+02   9.7168500e+01
   4.1994784e-01   1.7999985e+02   7.6451800e+01
   4.1994784e-01   1.8599986e+02   6.8848900e+01
   4.1994784e-01   1.9199988e+02   6.2315500e+01
   4.1994784e-01   1.9799989e+02   5.6815800e+01
   4.1994784e-01   2.0399990e+02   5.2283600e+01
   4.1994784e-01   2.0999992e+02   4.8628600e+01
   4.1994784e-01   2.1599993e+02   4.5743200e+01
   4.1994784e-01   2.2199995e+02   4.3510600e+01
   4.1994784e-01   2.2799996e+02   4.1811000e+01
   4.1994784e-01   2.3399997e+02   4.0528900e+01
   4.1994784e-01   2.3999999e+02   3.9558500e+01
   4.1994784e-01   2.4600000e+02   3.8809500e+01
   4.1994784e-01   2.5200002e+02   3.8210800e+01
   4.1994784e-01   2.5800003e+02   3.7713600e+01
   4.1994784e-01   2.6400004e+02   3.7293400e+01
   4.1994784e-01   2.7000006e+02   3.6950800e+01
   4.1994784e-01   2.7600007e+02   3.6710800e+01
   4.1994784e-01   2.8200009e+02   3.6621800e+01
   4.1994784e-01   2.8800010e+02   3.6752900e+01
   4.1994784e-01   2.9400011e+02   3.7190700e+01
   4.1994784e-01   3.0000013e+02   3.8035600e+01
   4.1994784e-01   3.0600014e+02   3.9397100e+01
   4.1994784e-01   3.1200016e+02   4.1388600e+01
   4.1994784e-01   3.1800017e+02   4.4122400e+01
   4.1994784e-01   3.2400018e+02   4.7703800e+01
   4.1994784e-01   3.3000020e+02   5.2225500e+01
   4.1994784e-01   3.3600021e+02   5.7762000e+01
   4.1994784e-01   3.4200023e+02   6.4364000e+01
   4.1994784e-01   3.4800024e+02   7.2053300e+01
   4.1994784e-01   3.5400025e+02   8.0818000e+01
   4.1994784e-01   3.6000027e+02   9.0608600e+01
   4.2241658e-01   1.7999985e+02   7.0553600e+01
   4.2241658e-01   1.8599986e+02   6.3000200e+01
   4.2241658e-01   1.9199988e+02   5.6508800e+01
   4.2241658e-01   1.9799989e+02   5.1044100e+01
   4.2241658e-01   2.0399990e+02   4.6540200e+01
   4.2241658e-01   2.0999992e+02   4.2907400e+01
   4.2241658e-01   2.1599993e+02   4.0039100e+01
   4.2241658e-01   2.2199995e+02   3.7819100e+01
   4.2241658e-01   2.2799996e+02   3.6128500e+01
   4.2241658e-01   2.3399997e+02   3.4852700e+01
   4.2241658e-01   2.3999999e+02   3.3886700e+01
   4.2241658e-01   2.4600000e+02   3.3140700e+01
   4.2241658e-01   2.5200002e+02   3.2544300e+01
   4.2241658e-01   2.5800003e+02   3.2049000e+01
   4.2241658e-01   2.6400004e+02   3.1630600e+01
   4.2241658e-01   2.7000006e+02   3.1289400e+01
   4.2241658e-01   2.7600007e+02   3.1050600e+01
   4.2241658e-01   2.8200009e+02   3.0962000e+01
   4.2241658e-01   2.8800010e+02   3.1092400e+01
   4.2241658e-01   2.9400011e+02   3.1527800e+01
   4.2241658e-01   3.0000013e+02   3.2367900e+01
   4.2241658e-01   3.0600014e+02   3.3721500e+01
   4.2241658e-01   3.1200016e+02   3.5701300e+01
   4.2241658e-01   3.1800017e+02   3.8418800e+01
   4.2241658e-01   3.2400018e+02   4.1978600e+01
   4.2241658e-01   3.3000020e+02   4.6472900e+01
   4.2241658e-01   3.3600021e+02   5.1975500e+01
   4.2241658e-01   3.4200023e+02   5.8537000e+01
   4.2241658e-01   3.4800024e+02   6.6178700e+01
   4.2241658e-01   3.5400025e+02   7.4889000e+01
   4.2241658e-01   3.6000027e+02   8.4618500e+01
   4.2488727e-01   1.7999985e+02   6.5209200e+01
   4.2488727e-01   1.8599986e+02   5.7705100e+01
   4.2488727e-01   1.9199988e+02   5.1255600e+01
   4.2488727e-01   1.9799989e+02   4.5825800e+01
   4.2488727e-01   2.0399990e+02   4.1350100e+01
   4.2488727e-01   2.0999992e+02   3.7739400e+01
   4.2488727e-01   2.1599993e+02   3.4888000e+01
   4.2488727e-01   2.2199995e+02   3.2680400e+01
   4.2488727e-01   2.2799996e+02   3.0998800e+01
   4.2488727e-01   2.3399997e+02   2.9729200e+01
   4.2488727e-01   2.3999999e+02   2.8767500e+01
   4.2488727e-01   2.4600000e+02   2.8024600e+01
   4.2488727e-01   2.5200002e+02   2.7430400e+01
   4.2488727e-01   2.5800003e+02   2.6936900e+01
   4.2488727e-01   2.6400004e+02   2.6520000e+01
   4.2488727e-01   2.7000006e+02   2.6180200e+01
   4.2488727e-01   2.7600007e+02   2.5942400e+01
   4.2488727e-01   2.8200009e+02   2.5854200e+01
   4.2488727e-01   2.8800010e+02   2.5983800e+01
   4.2488727e-01   2.9400011e+02   2.6416700e+01
   4.2488727e-01   3.0000013e+02   2.7252000e+01
   4.2488727e-01   3.0600014e+02   2.8597700e+01
   4.2488727e-01   3.1200016e+02   3.0565700e+01
   4.2488727e-01   3.1800017e+02   3.3266800e+01
   4.2488727e-01   3.2400018e+02   3.6805100e+01
   4.2488727e-01   3.3000020e+02   4.1271900e+01
   4.2488727e-01   3.3600021e+02   4.6740700e+01
   4.2488727e-01   3.4200023e+02   5.3261700e+01
   4.2488727e-01   3.4800024e+02   6.0856100e+01
   4.2488727e-01   3.5400025e+02   6.9512100e+01
   4.2488727e-01   3.6000027e+02   7.9180700e+01
   4.2735982e-01   1.7999985e+02   6.0400100e+01
   4.2735982e-01   1.8599986e+02   5.2945100e+01
   4.2735982e-01   1.9199988e+02   4.6537400e+01
   4.2735982e-01   1.9799989e+02   4.1142200e+01
   4.2735982e-01   2.0399990e+02   3.6694500e+01
   4.2735982e-01   2.0999992e+02   3.3105800e+01
   4.2735982e-01   2.1599993e+02   3.0271200e+01
   4.2735982e-01   2.2199995e+02   2.8076000e+01
   4.2735982e-01   2.2799996e+02   2.6403300e+01
   4.2735982e-01   2.3399997e+02   2.5139800e+01
   4.2735982e-01   2.3999999e+02   2.4182300e+01
   4.2735982e-01   2.4600000e+02   2.3442300e+01
   4.2735982e-01   2.5200002e+02   2.2850200e+01
   4.2735982e-01   2.5800003e+02   2.2358500e+01
   4.2735982e-01   2.6400004e+02   2.1943100e+01
   4.2735982e-01   2.7000006e+02   2.1604600e+01
   4.2735982e-01   2.7600007e+02   2.1367700e+01
   4.2735982e-01   2.8200009e+02   2.1279700e+01
   4.2735982e-01   2.8800010e+02   2.1408400e+01
   4.2735982e-01   2.9400011e+02   2.1838800e+01
   4.2735982e-01   3.0000013e+02   2.2669200e+01
   4.2735982e-01   3.0600014e+02   2.4006800e+01
   4.2735982e-01   3.1200016e+02   2.5963000e+01
   4.2735982e-01   3.1800017e+02   2.8647800e+01
   4.2735982e-01   3.2400018e+02   3.2164500e+01
